,ENPP1,,,,,,PLCD4,,ADCY8,,PLCG2,PIK3R1,,XPO1,NXT2,,ADIPOQ,,,FLNB,MAPK1,PLA2G4D,FLT1,GRIN2A,IRS1,GHSR,NFKB1,BTK,PIK3R2,PRKAG2,PLCB4,PPP2R2A,GNAS,F2,CCND1,PPP3CB,UBE2Z,,,PIK3R2,MBTPS2,ATP6V0A4,AMPH,ATP6V1B1,PRKAA1,EGF,PFKFB3,PTPN13,PRKACB,RPS6KB1,,NFATC3,COX4I2,ATP1A4,PPP1R12A,ROR1,,TGFB3,NGEF,,NOS1,PPP2R2A,FN1,ITGA2B,CLDN22,RAC1,PPP2CA,PDGFRB,PIK3CA,C3,ITGB1,OAS3,MAPK10,PDGFRA,CD1A,STAT6,MAPK10,PIK3R3,,PRKCE,MAP3K7,PLCG2,,PRKCG,CALM1,SLC6A13,MAPK1,GRIA4,GRM1,NRAS,ITPR3,PRKCB,PPP2CA,PRKG2,TAS1R2,PLCB3,GNA12,PIK3CA,PRKCB,PRKACB,,RPS6KA3,KRT17,PRKCG,,PRKCG,NRAS,ACSBG2,MYLK,PLCB2,,PDE2A,MMP13,CACNA1H,NR4A2,,,PIK3CA,LDLR,PIK3CB,PRKAA1,,,,PLCB4,PRKCA,ATP2B2,,ELN,ABCG5,,GRIN2D,PIK3C3,FUS,,PPP1R1B,PDE1C,,VCL,ARF1,ITGB1,CYFIP2,PIK3CB,MAPK1,,PDPK1,PIK3R1,ATP6V1H,PPP2CA,TLR9,IL1R1,EGF,SMAD2,LEF1,ZNF599,PIK3R2,NRAS,CTNNB1,MLLT1,IGF1,KRAS,AR,RALB,VEGFA,RB1,,TP53,PIK3CA,,,,,BCR,PIK3R3,MYC,CCND1,LEF1,PIK3R2,POLK,RET,PRKCG,MAPK1,PRKAG1,LEF1,MYBPC3,MAP3K5,MAPK10
,ENPP3,,,,,,MTMR1,,GALNT13,,PRKCA,PIK3R2,,UTP14C,NXF3,,,,,FLNC,MAPK9,ANGPT1,PLCB1,GRIN2D,ITPR1,GLI1,NRAS,TLR4,PLCG1,PDPK1,PLCD1,PPP2R2B,PLA2G4D,FPR2,ANAPC1,PPP3CC,BRCA1,,,ZFYVE1,DNAJB11,ATP6V1H,BIN1,ATP6V1B2,PRKAA2,EGFR,PFKL,RAF1,PRKAG1,IRS4,,NFKB1,CACNA2D2,ATP1B1,PPP1R12B,ROR2,,TGFBR1,GNAI3,,NOS2,PPP2R2B,FYN,ITGA3,NLGN3,MAP3K7,PPP2R1A,PLCB2,PIK3CB,C5,ITGB3,TRPV2,PTGS2,PDGFRB,CD1C,TYK2,PTPN6,CD22,,PRKCG,TRAF3,CLDN22,,PRKG1,CAMK4,SLC18A2,MAPK9,GRM1,GRM2,PIK3CA,KCND2,PRKCG,PPP2R1A,MAPK1,TAS1R1,PLCB4,LPAR4,PIK3CB,PRKCG,PRKCA,,ANAPC1,KRT32,MAPK1,,CREB3L2,PLCE1,IRS4,PPP1R12A,PLCB3,,PLCB2,NFKB1,CACNA1G,PDE4A,,,PIK3CB,ARNT,PIK3CD,PRKAA2,,,,BEST2,PRKCB,ATP2B3,,SLC36A1,ABCG8,,GRM5,PIK3CA,DNAH1,,,PDE2A,,ARHGAP10,RHOA,ITPR1,VPS41,PIK3CD,MAPK9,,PIK3CG,PIK3R2,PIK3C3,PPP2R1A,MAPK9,IL6R,EGFR,SMAD3,PDGFB,ZNF558,PLCG2,PAK1,DAPK1,AFF1,IGF1R,RHOA,JAK2,RALGDS,CUL2,CCND1,,CALM1,PIK3CB,,,,,SHC1,RUNX1,NFKB1,RET,POLK,PLCG1,ABCB1,SLC1A5,MAPK1,MAP2K3,CACNA2D3,CACNA2D3,MYH6,MMP3,PTK2
,PFAS,,,,,,INPP4B,,ADCY9,,PRKCB,SHC3,,,NUP107,,,,,FLT1,MAPK10,ANGPT2,FLT4,GRM1,ITPR2,GLI3,PAK1,TRAF3,PLCG2,NLK,PLCG1,PPP2R2C,LPAR4,FPR3,BUB1,PRKACB,TRAF6,,,ATG2B,DNAJC10,ACP5,GRK4,PIK3C3,PRKCA,EPHA2,PFKM,RELA,RPTOR,PIK3R3,,NRAS,,ATP2A1,PLA2G3,LEF1,,TGFBR2,EPHA6,,NOS3,PPP2R2C,COL6A5,ITGA4,NLGN4X,TCF7,PPP2R1B,PLCB3,PIK3CD,C6,ITPR1,PLCB2,PTPN11,PIK3CA,CD1D,ZAP70,RAF1,,,MAPK1,VCAM1,PRKCA,,PRKG2,CAMK2A,SLC18A3,MAPK10,GRM5,GRM3,PIK3CB,KCNJ3,GABRQ,PPP2R1B,RAF1,PKD2L1,PLCG1,ARHGAP35,PIK3CD,RYR2,PRKCB,,STK10,SHC4,RAF1,,SERPINA7,PDPK1,IRS2,PPP1R12B,PLCB4,,PLCB3,NOS1,,PDE4B,,,PIK3CD,MEN1,PIK3R1,PRKAB2,,,,PRKACB,PRKCG,ATP2B4,,SLC7A8,SLC2A1,,NRBF2,PIK3CB,DNAI1,,,PDE3A,,CLTCL1,MYO1B,ITPR2,FHOD1,PIK3R1,MAPK10,,MAPK1,PLCB2,TLR9,PPP2R1B,MAPK10,ITGAV,EP300,SMAD4,PIK3C3,ZNF98,MAPK9,PAK2,DCC,MLLT3,ITGA2,SHC4,KPNA1,CCND1,PIK3R3,RELA,,CAMK4,PIK3CD,,,,,STAT5B,RUNX1T1,NOS2,RXRA,PGR,SHC3,PIK3CA,SLC2A1,MAPK9,PTPN6,CACNG7,CACNG7,MYH7,MMP9,RAC1
,PGM1,,,,,,SYNJ1,,CKMT2,,AXL,MED1,,,THOC2,,,,,FLT3,PTK2,GRIN2A,PRKD3,GRM5,ITPR3,GLP1R,PIK3CA,TRAF6,PRKCA,PIK3CA,PLCG2,PPP2R3A,GRM1,FSHR,TFDP1,MAPK1,UBA1,,,PPP2CA,SEC61A2,LAPTM4B,GRK5,SEC61A2,PRKCB,EIF4B,PFKP,BCL2L1,RELA,IRS2,,SERPINE1,,ATP2A2,PLA2G4A,NLK,,TGIF1,ILK,,NOTCH3,PRKCI,LAMA1,ITGA5,LRRC4C,TCF7L2,PPP2R2A,PLCB4,PIK3R1,C7,ITPR2,PLCB3,RAF1,PIK3CB,CD1E,MAML2,RELA,,,SPHK2,VEGFC,PRKCB,,MAPK1,CAMK2B,SNAP25,KIDINS220,ITPR1,GRM4,PIK3CD,KRAS,SLC12A5,PPP2R2A,RYR1,,PLCG2,GSN,PIK3R1,CREB3L2,MAPK1,,BUB1,MMP2,CREB3L2,,TG,PFKFB2,ADIPOQ,NFATC1,PPARA,,PLCB4,NOS2,,PDE4C,,,PIK3R1,KMT2A,PIK3R2,PRKAG1,,,,PRKCA,SLC4A2,PLA2G3,,ATP1B4,SLC4A2,,PIK3R4,PIK3CD,NOX1,,,PDE3B,,PIK3R3,MYO1F,ITPR3,NCKAP1L,PIK3R2,RELA,,MAPK9,PLCB3,PPP3CA,PPP2R2A,EIF2AK2,ITGB3,AKT2,MAP3K1,PIK3CA,ZNF714,MAPK10,PAK3,JAG1,MMP3,ITGA5,MCL1,KPNB1,RPS6KB1,ARNT2,BCL2L1,,CAMK2A,PIK3R1,,,,,TGFB2,PER2,POLK,RXRG,PIK3CA,PLCG2,PIK3CB,SLC2A2,MAPK10,PTPN11,RYR2,RYR2,ATP2A1,NCF2,TRPV4
,PPAT,,,,,,SYNJ2,,ACSM1,,PRKCG,PRKACB,,,XPO5,,,,,FLT4,RAF1,GRIN2B,RASGRP3,HGF,KCNMA1,GNAI3,PIK3CB,VCAM1,PRKCB,PIK3CB,PI4K2A,PPP2R5A,GRM2,GABRA1,TFDP2,RPS6KA2,UBE2A,,,SUPT20H,YOD1,LGMN,EPN1,RAB5A,PRKCG,CRTC2,PIK3CA,SPTA1,RPS6KB1,,,PIK3CA,,ATP2A3,PLCB2,PLCB2,,THBS1,ITGB1,,NRAS,PRKCZ,RAPGEF1,ITGA7,CADM3,TGFBR1,PPP2R2B,PRKACB,PIK3R2,C8A,ITPR3,PLCB4,RELA,PIK3CD,CD4,RUNX3,MAP3K7,,,RAC1,ITCH,PRKCG,,GNB4,CAMK2D,STX3,PTPN11,ITPR2,GRM5,PIK3CG,MAOA,GNB4,PPP2R2B,CACNA1A,,PPP1CB,NCKAP1L,PIK3R2,SLC2A1,MAPK9,,CPEB4,MMP9,TCF7,,HSP90B1,PFKL,,NFATC2,PPP3CA,,PRKACB,NOS3,,PDE4D,,,PIK3R2,PBX1,PLCB2,MAPK9,,,,PRKCB,SLC9A1,PLCB2,,COL24A1,SLC5A1,,APAF1,PIK3R1,GNAQ,,,PDE4A,,CAV1,MYH9,ARF1,HSP90AB1,PLCG1,BDKRB2,,MAPK10,PLCB4,PPP3CB,PPP2R2B,BAK1,ITPR1,LAMB4,MAP3K3,PIK3CB,ZNF569,MAP2K3,PIK3CA,AGT,MMP9,ITGAV,MET,KPNA3,TCF7,,RPS6KB1,,CAMK2B,PIK3R2,,,,,TGFB3,,PIK3CA,STAT3,PIK3CB,PBRM1,PIK3CD,TP53,PDGFC,RAF1,SGCD,SGCD,ATP2A2,NFATC1,RELA
,PGM2,,,,,,MTMR3,,GALNT15,,MAPK1,MAPK1,,,RANBP2,,,,,RASGRP3,RPS6KB1,TBK1,PRKD2,HRH1,KNG1,GNAS,PIK3CD,ZAP70,PRKCG,PIK3CD,MTMR8,PPP2R5C,GRM3,GABRA2,TGFB2,RPS6KA3,UBE2D3,,,PRKAA1,UGGT2,PSAP,SH3KBP1,RAB5B,MAPK1,EPOR,PIK3CB,SPTAN1,CREB3L2,,,PIK3CB,,ATP2B1,PLCB3,PLCB3,,THSD4,KRAS,,NRF1,PARD3,ARHGAP35,ITGA9,PTPRF,TGFBR2,PPP2R2C,PRKCA,POU5F1B,C8B,RHOA,TRPM7,STAT1,PIK3R1,MS4A1,CD4,VAV1,,,RAF1,CASP7,PTK2,,RYR1,CAMK2G,STXBP1,RAC1,ITPR3,GRM6,PIK3R1,MAOB,SLC6A1,PPP2R2C,PLA2G4C,,ASIC4,APC,SHC3,SLC2A2,MAPK10,,MAD1L1,NOS3,TCF7L2,,TSHR,PFKM,,NFATC3,PPP3CB,,PRKCA,NRAS,,PLCB2,,,PLCB2,PDE11A,PLCB3,MAPK10,,,,PRKCG,SST,PLCB3,,COL6A5,SLC9A1,,APBB1,PIK3R2,CSNK2A3,,,PDE4B,,CBL,MYH10,RHOA,IKBKB,PKN1,MAP2K4,,MAP2K3,PRKACB,PPP3CC,PPP2R2C,CCND1,ITPR2,ITGA11,MYC,PIK3CD,ZNF570,EIF2AK2,PIK3CB,AGTR1,MPO,ITGB1,MMP9,KPNA4,TCF7L2,,BRCA2,,CAMK2D,PLAT,,,,,TGFBR1,,PIK3CB,STAT5B,PIK3CD,PHF10,PIK3R1,HKDC1,GPCPD1,RELA,SLC8A1,SLC8A1,ATP2A3,NFATC2,SDC2
,ADCY10,,,,,,PLCZ1,,PNLIPRP3,,PDGFC,MAPK9,,,SENP2,,,,,RPS6KA6,MAP2K4,HGF,SIPA1L1,HTR2A,RHOA,GRIA1,PIK3CG,CARD14,MAPK1,PIK3R1,PRKCA,PPP2R5D,GRM4,GABRA3,TGFB3,ANAPC1,UBE2G1,,,AMBRA1,PRKCSH,MCOLN1,EHD4,RAC1,RPTOR,ERBB2,PIK3CD,TP53,TP53,,,PIK3CD,,ATP2B2,PLCB4,PLCB4,,CUL1,RHOA,,SERPINE1,CCND1,HGF,ITGAV,PTPRM,VCL,PRKAA1,PRKCB,RIF1,C9,LCP2,MFN1,STAT2,PIK3R2,CD22,,VAV2,,,RPS6KB1,CASP8,PTPN11,,RYR2,,SYT1,RAF1,KCNJ3,GRM7,PIK3R2,NRAS,SLC6A11,PPP2R3A,,,PRKACB,MYLK4,PPP1CB,SNAP25,MAP2K3,,PIK3R3,NRAS,TYR,,TTF1,PFKP,,NOS3,PPP3CC,,PRKCB,PIK3CA,,PLCB3,,,PLCB3,LEF1,PLCB4,MAP2K3,,,,PRKG1,CALM1,PLCB4,,COL28A1,SLCO1A2,,APC,PLCB2,GPR37,,,PDE4C,,WASF1,MYO1A,FOXO4,IRAK1,PKN2,TGFB2,,RELA,PRKCA,MAPK1,MAPK1,RELA,ITPR3,FOXO1,ATM,PIK3CG,ZNF595,PSMC2,PIK3CD,DVL2,MYC,ARAF,MMP16,KRAS,TGFB2,,STAT1,,CAMK2G,MAPK1,,,,,TGFBR2,,PIK3CD,STK4,PIK3R1,PRKCA,PIK3R2,PIK3R3,SLC44A2,RPS6KB1,SLC8A3,SLC8A3,PRKACB,NFATC3,MAP2K4
,PRPS1,,,,,,MTMR6,,AK7,,RAF1,MAPK10,,,UPF1,,,,,GNA12,SHC1,HTR7,MAGI3,HTR2C,MEF2C,GRIA2,PIK3R1,CARD11,RELA,PIK3R2,PRKCB,PPP2R5E,GRM5,GABRA4,TP53,BUB1,UBE3A,,,PRKAA2,MAPK9,SORT1,EHD3,SFTPA1,FNIP2,ERBB3,PIK3R1,TUBA4A,TSC1,,,PIK3R1,,ATP2B3,PPP1R12C,PPARD,,CHRD,L1CAM,,PDE3B,BMP2,XIAP,ITGB1,PTPRS,WAS,PRKAA2,PRKCG,MAPK1,VWF,MYLK,PKN1,SYK,PRLR,CD33,,ZAP70,,,SYK,CASP10,PXN,,RYR3,,CACNA1A,RELA,NDUFB5,GRM8,PLCB2,PLA2G4A,SLC6A13,PPP2R5A,,,PRKCA,INSRR,PPP1R3A,ABCC8,RAF1,,CCNB3,OPRM1,TYRP1,,PAX8,PIK3CA,,NRAS,PRKAA1,,PRKCE,PIK3CB,,PLCB4,,,PLCB4,PLCB2,PLCG1,CCND1,,,,PRKG2,CAMK2A,PRKCA,,MEP1A,SLC22A1,,IDE,PLCB3,GRIA1,,,PDE4D,,WASL,MYO1C,ATM,ARF1,MAPK1,TGFB3,,BCL2L1,PRKCB,MAPK9,EIF2AK2,BCL2L1,JAK1,FN1,NFATC1,PIK3R1,ZNF425,PSMD1,PIK3R1,DVL3,MYCN,ITGB3,MYC,ARNT,TGFB3,,STAT3,,PIK3R3,PDGFC,,,,,TP53,,PIK3R1,TP53,PIK3R2,PRKCB,SHC3,,RAC1,STAT1,TGFB2,TCF7,CACNA2D3,NFE2L2,BMP4
,PRPS2,,,,,,MTMR7,,PLA2G4E,,BCL2L1,PTK2,,,XPO4,,,,,PLA2G4D,STAT5B,IGF1,GNAI3,HTR4,MEF2D,GRIA3,PIK3R2,TNFSF11,RPS6KB1,PLK1,PRKCG,SPTLC3,GRM6,GABRA5,TTK,CALM1,CUL5,,,PRKACB,MAPK10,SMPD1,EHD2,TFRC,RRAGD,ERBB4,PIK3R2,TUBA3C,TSC2,,,PIK3R2,,ATP2B4,PPP1CB,RNF43,,ACVR1,ABLIM1,,PRKAG2,BMP4,TNC,ITGB3,SDC2,YES1,PRKAB2,PRKG1,SMARCAD1,CFHR5,PPP1R12A,PKN2,CALM1,PTPN2,CD34,,NCK2,,,VAV1,PIK3R3,RAC1,,CACNA1D,,CACNA1B,RPS6KA2,NDUFB7,ITPR1,PLCB3,PLCB2,TRAK2,PPP2R5C,,,PRKCB,ITGA6,PPP1R3D,CACNA1D,MAP2K4,,CDC16,PGR,WNT5A,,CREB5,PIK3CB,,PRKAG2,PRKAA2,,PRKCG,PIK3CD,,PLD1,,,PLCD1,PLCB3,SHC3,RELA,,,,RYR3,CAMK2B,PRKCB,,MEP1B,UGT2B4,,APP,PLCB4,GRIA2,,,PDE7A,,ELMO1,MYO1D,NFKB1,KIF5A,MAPK9,TGFBR1,,STAT1,PRKCG,MAPK10,BAK1,IFIH1,KRAS,UBR4,NFATC2,PIK3R2,ZNF746,PSMD2,PIK3R2,E2F1,ATM,ITGB5,ATM,MYC,TGFBR1,,TGFB2,,,RAF1,,,,,PIK3R3,,PIK3R2,RASSF5,SHC3,PRKCG,MAPK1,,RAF1,STAT3,TGFB3,TCF7L2,CACNG7,NFKB1,BMPR1A
,XDH,,,,,,MTMR4,,ACSM2A,,RPS6KB1,RAF1,,,RANBP17,,,,,ANGPT1,CAMK2A,IGF1R,GNAO1,HTR5A,MYH6,GRIA4,PLCB2,RIPK1,SLC2A1,PRKAA1,CALM1,PRKCA,GRM7,GABRA6,ZBTB17,CPEB4,ITCH,,,PRKCQ,EIF2AK2,SPAM1,HSPA2,THBS1,RAF1,AKT2,PPP2CA,CAPN1,EHMT1,,,ATR,,PIK3CG,PRKACB,PPP3CA,,ACVR1B,LIMK1,,PIK3C3,BMP5,MYLK4,ITGB4,SELP,ACTN1,PRKACB,PRKG2,RAF1,F2RL3,NOS3,MAPK1,CASP1,PTPN6,CD36,,CARD11,,,VAV2,RIPK1,ROCK1,,CALM1,,CLTCL1,RPS6KA3,NDUFB9,ITPR2,PLCB4,PLCB3,CACNA1A,PPP2R5D,,,PRKCE,ITGA1,PRKAA1,CACNA1F,CACNA1D,,CDC25A,PIK3CA,WNT2B,,,PIK3CD,,PIK3CG,PRKAB2,,PRKD1,PIK3R1,,PLD2,,,PLCG1,PLCB4,PLCG2,SCD,,,,SLC4A2,CAMK2D,PRKCG,,MME,UGT2B7,,IKBKB,ATG2B,GRIA3,,,PRKACB,,CDC42,MYO1E,PLCE1,KIF5B,MAPK10,TGFBR2,,STAT3,PTK2,SPHK2,RAF1,SLAMF1,RHOA,HEY2,NFATC3,PLCG1,ZNF782,PSMD4,PLCG1,E2F3,NFKB1,ITPR1,NFKB1,NFKB1,TGFBR2,,TGFB3,,,RB1,,,,,RUNX1,,PTGS2,,MAPK1,MAPK1,BAK1,,RALGDS,TLR2,TNNT2,CACNA1D,RYR2,NOS3,BMPR2
,PDE5A,,,,,,,,ADH1C,,SHC1,RB1,,,UPF3B,,,,,ANGPT2,CAMK2B,IKBKB,GNAQ,HTR7,MYH7,GRIN2A,PLCB3,CFLAR,STAT3,PRKAA2,PIP5K1A,PRKCB,GRM8,GABRB1,SMC1A,CAMK2A,CUL4B,,,MAPK1,UGGT1,GNPTAB,HSPA6,THBS2,RPS6KA2,FGF5,PPP2R1A,CAPN2,CAMK4,,,PPID,,PLCB2,PRKCA,PPP3CB,,ACVR2A,LIMK2,,PIK3CG,BMP7,IGF1,ITGB5,LRRC4,IQGAP1,PRKAG1,MAPK1,REST,,P2RY1,MAPK9,CASP8,PTPN11,,,PIK3R3,,,WAS,CFLAR,CXCL12,,CAMK2A,,SLC6A5,BDNF,NDUFS2,ITPR3,PRKACB,PLCB4,CACNA1B,PPP2R5E,,,PRKCG,ITGA2,PRKAA2,CACNA1S,CACNA1F,,,PIK3CB,FZD5,,,PIK3R1,,PLA2G4A,PRKACB,,CAMK1D,PIK3R2,,PRKACB,,,PLCG2,PRKACB,PRKACB,MAP2K4,,,,SLC9A1,CAMK2G,RAC1,,ATP1A1,SLC4A4,,INSR,AMBRA1,GRIA4,,,PRKCA,,,MYO5A,PFN2,KLC1,MAP2K3,TLR2,,MAP3K7,RAB5A,RAB5A,RB1,STAT1,MYC,ATP6V0A2,NFKB1,PLCG2,ZNF836,PSMD11,PLCG2,LPAR1,NTRK1,ITPR2,NOTCH1,NOTCH2,TP53,,TGFBR1,,,CCND1,,,,,CBL,,PTK2,,BAK1,ARID1B,RAF1,,SLC5A7,TLR4,TPM3,CACNA1F,SGCD,NRAS,MAP3K7
,GMPS,,,,,,,,MBOAT2,,STAT3,CCND1,,,UPF3A,,,,,MKNK2,CAMK2D,INSR,GNAS,MYLK4,MYLK,GRIN2B,PLCB4,,TEK,PRKAB2,PIP5K1B,PRKCE,INSR,GABRB2,CDC7,CAMK2B,CUL4A,,,MAPK9,UBQLN4,AP3B2,HSPA8,THBS3,RPS6KA3,FGFR1,PPP2R1B,CASP7,ULK1,,,TRPM7,,PLCB3,PRKCB,PPP3CC,,ACVR2B,MET,,PLAT,BMPR1A,IGF1R,ITGB8,SIGLEC1,WASF1,PRKCE,PDGFC,BMI1,,PIK3CA,MAPK10,PIK3R3,RAF1,,,CBLB,,,PIP5K1A,RPS6KA5,TXK,,CAMK2B,,,SORT1,PLCB2,KCNJ3,PRKCA,PRKACB,CACNA1D,PPP3CA,,,PRKCH,ITGA2B,PRKAB2,CAMK2A,CACNA1S,,,PIK3CD,FZD3,,,PIK3R2,,PLCB2,PRKAG1,,CREB3L2,PLCB2,,PRKCA,,,PRKCA,MAPK1,PRKCA,TRA2B,,,,SLC12A2,MYLK2,RYR2,,ATP1A2,ABCC3,,IRS1,PRKCA,GRIN2A,,,PRKCB,,,MYO5B,PIK3C3,KPNA1,PTK2,TLR4,,TGFB2,RAB5B,RAB5B,CCND1,STAT2,NFATC1,ATP6V0D2,NFKB2,PPP3CA,ZNF610,PSMD12,ATR,EDNRA,PAX3,ITPR3,NOTCH2,NRAS,AXIN1,,TGFBR2,,,RELA,,,,,,,BAK1,,RAF1,BAK1,RARB,,RPS6KB1,TRAF6,TPM4,CACNA1S,SLC8A1,PDPK1,TP53
,PAPSS2,,,,,,,,ADH6,,VEGFA,RPS6KB1,,,TPR,,,,,HGF,CAMK2G,KDR,ANGPT1,ITPKB,PPP1R12A,GRIN2D,PLCG1,,TF,PRKAG1,PLCD4,PRKCG,ARF1,GABRB3,CDC45,CAMK2D,CUL3,,,MAPK10,BAK1,CLTCL1,IGF1R,THBS4,RPS6KB1,FGFR2,PPP2R2A,CASP8,IRS4,,,PPP1CB,,PLCB4,PRKCE,LGR4,,ZFYVE9,NEO1,,PLCB2,BMPR2,ILK,AGRN,SPN,WASL,PRKCI,RAF1,SKIL,,PIK3CB,NLRC4,CBLB,CCND1,,,CD4,,,PIP5K1B,,VAV1,,CAMK2D,,,SHC1,PLCB3,SHANK1,PRKCB,PRKCA,CACNA1F,PPP3CB,,,PRKCQ,ITGA3,PRKACB,CAMK2B,CALM1,,,PIK3R1,CALM1,,,PLCB2,,PLCB3,PYGB,,DAGLA,PLCB3,,PRKCB,,,PRKCB,NCEH1,PRKCB,SREBF1,,,,MUC5B,CCKBR,SLC4A2,,ATP1A3,ABCG2,,ARAF,PRKCB,GRIN2B,,,PRKCG,,,MYO6,PIK3CA,KPNA3,PXN,C3,,TGFB3,RELA,RAF1,RELA,STAT3,NFATC2,ATP6V1C2,NRAS,PPP3CB,ZNF600,BAK1,PPP3CA,EDNRB,PAX5,KDR,NOTCH3,PGR,AXIN2,,TP53,,,CREB3L2,,,,,,,RARB,,RB1,RAF1,RB1,,SLC22A1,ZAP70,TTN,CACNA2D1,SLC8A3,PIK3CA,HSP90B1
,PAPSS1,,,,,,,,UROC1,,PDGFD,SHC1,,,NXF2B,,,,,HSPA2,NCK2,KIT,LPAR4,ITPR1,ATP1A1,HTR1A,SHC3,,TFRC,MAPK1,PIK3R3,PRKCZ,KIT,GABRE,MAD1L1,CAMK2G,CUL2,,,RPTOR,RAD23A,AP3B1,IGF2R,TLR2,CLIP1,FGFR4,PPP2R2B,CASP10,PIK3R3,,,PPP3CA,,PPP1CB,PRKCG,PRKACB,,ZFYVE16,NFATC2,,PLCB3,SOX2,ITGA6,LAMA2,CNTN2,FARP2,PRKCZ,TUBA4A,BMP4,,PIK3CD,RELA,KSR1,BCL2L1,,,CD28,,,PLA2G6,,VAV2,,CAMK2G,,,TP53,PLCB4,PLA2G4A,PRKCG,PRKCB,CACNA1S,PPP3CC,,,MAPK9,ITGA4,PRKAG1,CAMK2D,CAMK2A,,,PIK3R2,CAMK2A,,,PLCB3,,PLCB4,PYGM,,CACNA1D,PLCB4,,PRKCG,,,PRKCE,RB1,ADCY10,MAP3K7,,,,CALM1,MYLK3,SLC9A1,,ATP1A4,,,ITPR1,PRKCG,GRIN2D,,,GABRQ,,,MYO10,PIK3CB,KPNA4,NLRC4,TRAF6,,TLR2,SERPINB3,RELA,RNASEL,STAT5B,NFATC3,MTOR,ANAPC5,PPP3CC,ZNF320,RAC1,PPP3CB,EGF,PAX7,KRAS,NRAS,PIK3CA,,,VEGFA,,,TCF7,,,,,,,RB1,,CCND1,RB1,CCND1,,SLC22A3,PIK3R3,CACNA1D,CACNB1,TGFB2,PIK3CB,VCAM1
,NT5C1B,,,,,,,,GNPDA2,,PIK3R3,SP1,,,XPO1,,,,,HSPA6,PIK3R3,KRAS,ANGPT2,ITPR2,ATP1A2,HTR1E,PLCG2,,TLR4,MAPK9,DGKZ,MAPK1,KRAS,GABRG1,CUL1,SMC1A,CUL1,,,RRAGD,RAD23B,CTSF,IL2RG,TLR4,SGK1,LAMB4,PPP2R2C,PIK3R3,IRS2,,,PPP3CB,,PPP2CA,PRKCH,PRKCA,,,NFATC3,,PLCB4,STK3,ITGA1,LAMA3,VCAM1,CDC42,MAPK9,TUBA3C,BMPR1A,,PIK3CG,BCL2L1,,STAT1,,,,,,PIK3R3,,VCAM1,,PER3,,,TP73,PRKACB,PLCB2,MAPK1,PRKCG,SLC38A1,PRKACB,,,MAPK10,ITGA5,PRKAR1A,CAMK2G,CAMK2B,,,PLCB2,CAMK2B,,,PLCB4,,PPP1R12C,CREB3L2,,CACNA1F,SHC3,,MAPK1,,,PRKCZ,RBBP5,PRKCG,TCF7,,,,,,SLC12A2,,ATP1B1,,,ITPR2,MAPK9,GRM1,,,GNB4,,,NCL,PIK3CD,RHOA,RAC1,CALR,,TLR4,SERPINB4,RFX5,RXRA,MAP3K7,NFKB1,COL6A5,PIK3CA,MAPK1,ZNF550,RB1,PPP3CC,EGFR,PBX1,RHOA,PDGFB,PIK3CB,,,PIK3R3,,,TCF7L2,,,,,,,CCND1,,RPS6KB1,CCND1,RPS6KB1,,SLC22A2,CD4,CACNA1F,CACNB2,TGFB3,PIK3CD,VEGFA
,ENTPD1,,,,,,,,ACOT12,,EIF4E2,TP53,,,NUP214,,,,,HSPA8,CBL,RHOA,RAPGEF1,ITPR3,NFATC1,HTR1F,PRKACB,,VEGFA,MAPK10,MTMR1,MAPK9,RHOA,GABRG2,CCNB3,MAD1L1,PIAS1,,,RAB1A,RPN2,AP1G2,ARF1,C3,DEPTOR,ITGA11,PPP2R3A,CTSF,KL,,,PPP3CC,,PPP2R1A,PRKCQ,PRKCB,,,NRAS,,PRKAA1,TCF7,ITGA2,LAMA4,CD276,,MAPK10,PDGFD,BMPR2,,PIK3R1,RNASEL,,STAT2,,,,,,SCIN,,VCL,,PER2,,,TRAF6,PRKCA,PLCB3,KCNQ5,MAPK1,HAP1,PRKCA,,,MAP2K3,ITGA7,PRKAR1B,CCKAR,CAMK2D,,,PLCB3,CAMK2D,,,PLCD1,,PPP1CB,SLC2A1,,CACNA1S,PRKACB,,RAF1,,,MAPK1,CCND1,MAPK1,TCF7L2,,,,,,TRPC1,,COL5A3,,,ITPR3,MAPK10,TBK1,,,CACNA1A,,,NFKB1,PIK3R1,MYC,RELA,CASP8,,TRAF6,TGFB2,NOD2,STAT1,TLR2,NRAS,GNAS,PIK3CB,MAPK9,ZNF791,CCND1,PRKCA,ELK1,PBX3,SMAD2,PDGFRA,PIK3CD,,,ARHGEF6,,,ZEB1,,,,,,,RELA,,SHC1,BCL2L1,RXRA,,SLC22A4,,CACNA1S,CACNB3,TNNT2,PIK3R1,CALM1
